Province/State,Country/Region,Lat,Long,Date,Confirmed,no_of_deaths,Recovered,Active,WHO Region,Total,Month,4days_avg,Difference,diff_death_and_recovered
Unknown,Cyprus,35.1264,33.4299,2020-05-17,916,17,515,384,Europe,1832,5,429.25,819.0,498
Unknown,United Arab Emirates,23.424076,53.847818,2020-07-27,59177,345,52510,6322,Eastern Mediterranean,118354,7,15100.5,58261.0,52165
Unknown,Malaysia,4.210483999999999,101.975766,2020-03-28,2320,27,320,1973,Western Pacific,4640,3,15627.5,-56857.0,293
Unknown,Israel,31.046051,34.851612,2020-02-23,1,0,0,1,Europe,2,2,15603.5,-2319.0,0
Unknown,Cuba,21.521757,-77.78116700000002,2020-03-30,170,4,4,162,Americas,340,3,15417.0,169.0,0
Unknown,Honduras,15.2,-86.2419,2020-06-09,6935,271,787,5877,Americas,13870,6,2356.5,6765.0,516
Unknown,Andorra,42.5063,1.5218,2020-02-02,0,0,0,0,Europe,0,2,1776.5,-6935.0,0
Unknown,Slovakia,48.669,19.699,2020-07-04,1749,28,1466,255,Europe,3498,7,2213.5,1749.0,1438
Unknown,Mauritania,21.0079,-10.9408,2020-03-07,0,0,0,0,Africa,0,3,2171.0,-1749.0,0
Unknown,Indonesia,-0.7893,113.9213,2020-07-26,98778,4781,56655,37342,South-East Asia,197556,7,25131.75,98778.0,51874
Queensland,Australia,-27.4698,153.0251,2020-05-14,1054,6,1031,17,Western Pacific,2108,5,25395.25,-97724.0,1025
Tibet,China,31.6927,88.0924,2020-04-29,1,0,1,0,Western Pacific,2,4,24958.25,-1053.0,1
Montserrat,United Kingdom,16.742498,-62.187366,2020-07-26,12,1,10,1,Europe,24,7,24961.25,11.0,9
Unknown,Chad,15.4542,18.7322,2020-06-18,854,74,733,47,Africa,1708,6,480.25,842.0,659
Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-04-30,124,7,21,96,Africa,248,4,247.75,-730.0,14
Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-14,2,0,0,2,Europe,4,3,248.0,-122.0,0
Unknown,Morocco,31.7917,-7.0926,2020-07-10,15328,243,11827,3258,Eastern Mediterranean,30656,7,4077.0,15326.0,11584
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-07,187,0,185,2,Europe,374,5,3910.25,-15141.0,185
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-20,0,0,0,0,Europe,0,3,3879.25,-187.0,0
Unknown,Thailand,15.870032,100.992541,2020-02-23,35,0,21,14,South-East Asia,70,2,3887.5,35.0,21
Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-16,113,3,105,5,Western Pacific,226,7,83.75,78.0,102
New Caledonia,France,-20.904305,165.618042,2020-01-26,0,0,0,0,Europe,0,1,37.0,-113.0,0
French Polynesia,France,-17.6797,149.4068,2020-03-19,6,0,0,6,Europe,12,3,38.5,6.0,0
Unknown,Equatorial Guinea,1.6508,10.2679,2020-02-02,0,0,0,0,Africa,0,2,29.75,-6.0,0
Unknown,India,20.593684,78.96288,2020-02-27,3,0,3,0,South-East Asia,6,2,2.25,3.0,3
British Columbia,Canada,53.7267,-127.6476,2020-02-01,1,0,0,1,Americas,2,2,2.5,-2.0,0
Unknown,Andorra,42.5063,1.5218,2020-04-18,704,35,205,464,Europe,1408,4,177.0,703.0,170
Unknown,Laos,19.85627,102.495496,2020-06-03,19,0,18,1,Western Pacific,38,6,181.75,-685.0,18
Martinique,France,14.6415,-61.0242,2020-03-06,0,0,0,0,Europe,0,3,181.0,-19.0,0
Unknown,Sao Tome and Principe,0.1864,6.6131,2020-05-23,251,8,4,239,Africa,502,5,243.5,251.0,-4
Unknown,Madagascar,-18.766947,46.869107,2020-03-03,0,0,0,0,Africa,0,3,67.5,-251.0,0
Unknown,San Marino,43.9424,12.4578,2020-03-18,119,11,4,104,Europe,238,3,92.5,119.0,-7
Unknown,Serbia,44.0165,21.0059,2020-04-22,7144,134,1025,5985,Europe,14288,4,1878.5,7025.0,891
Unknown,Burkina Faso,12.2383,-1.5616,2020-04-30,645,43,506,96,Africa,1290,4,1977.0,-6499.0,463
Unknown,Lithuania,55.1694,23.8813,2020-03-28,394,7,1,386,Europe,788,3,2075.5,-251.0,-6
Unknown,Moldova,47.4116,28.3699,2020-02-19,0,0,0,0,Europe,0,2,2045.75,-394.0,0
Unknown,Cote d'Ivoire,7.54,-5.5471,2020-06-02,3024,33,1501,1490,Africa,6048,6,1015.75,3024.0,1468
Unknown,Uruguay,-32.5228,-55.7658,2020-05-13,719,19,545,155,Americas,1438,5,1034.25,-2305.0,526
Unknown,Western Sahara,24.2155,-12.8858,2020-03-18,0,0,0,0,Africa,0,3,935.75,-719.0,0
Guizhou,China,26.8154,106.8748,2020-06-21,147,2,145,0,Western Pacific,294,6,972.5,147.0,143
Unknown,Monaco,43.7333,7.4167,2020-01-27,0,0,0,0,Europe,0,1,216.5,-147.0,0
Unknown,Chad,15.4542,18.7322,2020-04-07,10,0,2,8,Africa,20,4,39.25,10.0,2
Unknown,Mauritania,21.0079,-10.9408,2020-06-10,1283,71,142,1070,Africa,2566,6,360.0,1273.0,71
Western Australia,Australia,-31.9505,115.8605,2020-05-06,551,9,528,14,Western Pacific,1102,5,461.0,-732.0,519
Unknown,Nicaragua,12.865416,-85.207229,2020-04-16,9,1,4,4,Americas,18,4,463.25,-542.0,3
Unknown,South Sudan,6.877000000000002,31.307,2020-05-19,290,4,4,282,Africa,580,5,533.25,281.0,0
Hebei,China,39.549,116.1306,2020-05-10,328,6,0,322,Western Pacific,656,5,294.5,38.0,-6
Unknown,Barbados,13.1939,-59.5432,2020-05-12,85,7,57,21,Americas,170,5,178.0,-243.0,50
Unknown,Montenegro,42.708678000000006,19.37439,2020-06-04,324,9,315,0,Europe,648,6,256.75,239.0,306
Unknown,Ireland,53.1424,-7.6921,2020-05-14,23827,1506,19470,2851,Europe,47654,5,6141.0,23503.0,17964
French Guiana,France,3.9339,-53.1258,2020-04-24,111,1,87,23,Europe,222,4,6086.75,-23716.0,86
Unknown,Romania,45.9432,24.9668,2020-02-23,0,0,0,0,Europe,0,2,6065.5,-111.0,0
Unknown,Bahrain,26.0275,50.55,2020-05-19,7532,12,2952,4568,Eastern Mediterranean,15064,5,7867.5,7532.0,2940
Unknown,Suriname,3.9193,-56.0278,2020-03-17,1,0,0,1,Americas,2,3,1911.0,-7531.0,0
Unknown,Russia,61.52401,105.318756,2020-02-05,2,0,0,2,Europe,4,2,1883.75,1.0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-18,0,0,0,0,Europe,0,2,1883.75,-2.0,0
Unknown,Mali,17.570692,-3.996166000000001,2020-04-16,171,13,34,124,Africa,342,4,43.5,171.0,21
Western Australia,Australia,-31.9505,115.8605,2020-07-27,659,9,647,3,Western Pacific,1318,7,208.0,488.0,638
Unknown,Ghana,7.9465,-1.0232,2020-02-13,0,0,0,0,Africa,0,2,207.5,-659.0,0
Unknown,Saint Lucia,13.9094,-60.9789,2020-03-26,3,0,0,3,Americas,6,3,208.25,3.0,0
Unknown,El Salvador,13.7942,-88.8965,2020-04-29,377,9,106,262,Americas,754,4,259.75,374.0,97
Unknown,Saint Lucia,13.9094,-60.9789,2020-07-15,22,0,19,3,Americas,44,7,100.5,-355.0,19
Unknown,Angola,-11.2027,17.8739,2020-03-05,0,0,0,0,Africa,0,3,100.5,-22.0,0
Unknown,Japan,36.204824,138.252924,2020-06-07,17039,917,14990,1132,Western Pacific,34078,6,4359.5,17039.0,14073
Jiangxi,China,27.614,115.7221,2020-05-15,937,1,936,0,Western Pacific,1874,5,4499.5,-16102.0,935
Unknown,Germany,51.165691,10.451526,2020-02-14,16,0,1,15,Europe,32,2,4498.0,-921.0,1
Unknown,Guyana,4.860416000000002,-58.93018000000001,2020-06-30,245,12,114,119,Americas,490,6,4559.25,229.0,102
Unknown,Holy See,41.9029,12.4534,2020-04-21,9,0,2,7,Europe,18,4,301.75,-236.0,2
Unknown,Liberia,6.4280550000000005,-9.429499,2020-07-16,1070,68,486,516,Africa,2140,7,335.0,1061.0,418
Curacao,Netherlands,12.1696,-68.99,2020-02-07,0,0,0,0,Europe,0,2,331.0,-1070.0,0
Macau,China,22.1667,113.55,2020-04-24,45,0,27,18,Western Pacific,90,4,281.0,45.0,27
Western Australia,Australia,-31.9505,115.8605,2020-07-15,646,9,610,27,Western Pacific,1292,7,440.25,601.0,601
Unknown,Brazil,-14.235,-51.9253,2020-02-22,0,0,0,0,Americas,0,2,172.75,-646.0,0
Unknown,Turkey,38.9637,35.2433,2020-02-13,0,0,0,0,Europe,0,2,172.75,0.0,0
Unknown,Hungary,47.1625,19.5033,2020-07-09,4220,591,2887,742,Europe,8440,7,1216.5,4220.0,2296
Unknown,Niger,17.607789,8.081666,2020-06-21,1036,67,911,58,Africa,2072,6,1314.0,-3184.0,844
Unknown,Tunisia,33.886917,9.537499,2020-07-01,1175,50,1038,87,Eastern Mediterranean,2350,7,1607.75,139.0,988
Unknown,Luxembourg,49.8153,6.1296,2020-05-06,3851,98,3452,301,Europe,7702,5,2570.5,2676.0,3354
Unknown,Montenegro,42.708678000000006,19.37439,2020-06-26,439,9,315,115,Europe,878,6,1625.25,-3412.0,306
Unknown,Ghana,7.9465,-1.0232,2020-02-06,0,0,0,0,Africa,0,2,1366.25,-439.0,0
Unknown,Iraq,33.223191,43.679291,2020-06-03,8168,256,4095,3817,Eastern Mediterranean,16336,6,3114.5,8168.0,3839
Unknown,Poland,51.9194,19.1451,2020-02-15,0,0,0,0,Europe,0,2,2151.75,-8168.0,0
Shaanxi,China,35.1917,108.8701,2020-07-23,323,3,317,3,Western Pacific,646,7,2122.75,323.0,314
Quebec,Canada,52.9399,-73.5491,2020-03-06,2,0,0,2,Americas,4,3,2123.25,-321.0,0
Manitoba,Canada,53.7609,-98.8139,2020-07-20,354,7,0,347,Americas,708,7,169.75,352.0,-7
Unknown,Zimbabwe,-19.015438,29.154857,2020-04-10,13,3,0,10,Africa,26,4,173.0,-341.0,-3
Zhejiang,China,29.1832,120.0934,2020-03-16,1231,1,1216,14,Western Pacific,2462,3,400.0,1218.0,1215
Unknown,Timor-Leste,-8.874217,125.727539,2020-06-19,24,0,0,24,South-East Asia,48,6,405.5,-1207.0,0
Unknown,Angola,-11.2027,17.8739,2020-07-17,638,29,199,410,Africa,1276,7,476.5,614.0,170
Unknown,United Arab Emirates,23.424076,53.847818,2020-03-11,74,0,17,57,Eastern Mediterranean,148,3,491.75,-564.0,17
Hong Kong,China,22.3,114.2,2020-07-17,1713,11,1264,438,Western Pacific,3426,7,612.25,1639.0,1253
Unknown,Liechtenstein,47.14,9.55,2020-06-09,82,1,81,0,Europe,164,6,626.75,-1631.0,80
Unknown,Greece,39.0742,21.8243,2020-02-23,0,0,0,0,Europe,0,2,467.25,-82.0,0
Jilin,China,43.6661,126.1923,2020-03-22,93,1,92,0,Western Pacific,186,3,472.0,93.0,91
Unknown,Mauritius,-20.348404,57.552152,2020-03-15,0,0,0,0,Africa,0,3,43.75,-93.0,0
Quebec,Canada,52.9399,-73.5491,2020-02-02,0,0,0,0,Americas,0,2,23.25,0.0,0
New Caledonia,France,-20.904305,165.618042,2020-05-31,19,0,18,1,Europe,38,5,28.0,19.0,18
Unknown,El Salvador,13.7942,-88.8965,2020-04-14,149,6,25,118,Americas,298,4,42.0,130.0,19
Unknown,Oman,21.512583,55.92325500000001,2020-04-25,1905,10,329,1566,Eastern Mediterranean,3810,4,518.25,1756.0,319
South Australia,Australia,-34.9285,138.6007,2020-04-02,367,0,6,361,Western Pacific,734,4,610.0,-1538.0,6
Unknown,Yemen,15.552727,48.516388,2020-04-01,0,0,0,0,Eastern Mediterranean,0,4,605.25,-367.0,0
Unknown,Sweden,60.128161,18.643501,2020-02-23,1,0,0,1,Europe,2,2,568.25,1.0,0
Unknown,Albania,41.1533,20.1683,2020-04-14,475,24,248,203,Europe,950,4,210.75,474.0,224
Unknown,Argentina,-38.4161,-63.6167,2020-02-04,0,0,0,0,Americas,0,2,119.0,-475.0,0
Unknown,Eswatini,-26.5225,31.4659,2020-03-27,9,0,0,9,Africa,18,3,121.25,9.0,0
French Guiana,France,3.9339,-53.1258,2020-06-17,1554,5,663,886,Europe,3108,6,509.5,1545.0,658
Unknown,Estonia,58.5953,25.0136,2020-04-11,1304,24,93,1187,Europe,2608,4,716.75,-250.0,69
Unknown,Indonesia,-0.7893,113.9213,2020-03-16,134,5,8,121,South-East Asia,268,3,750.25,-1170.0,3
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-11,0,0,0,0,Europe,0,3,748.0,-134.0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-11,0,0,0,0,Europe,0,2,359.5,0.0,0
Unknown,Turkey,38.9637,35.2433,2020-06-30,199906,5131,173111,21664,Europe,399812,6,50010.0,199906.0,167980
Hebei,China,39.549,116.1306,2020-05-29,328,6,0,322,Western Pacific,656,5,50058.5,-199578.0,-6
Unknown,Mauritania,21.0079,-10.9408,2020-03-17,1,0,0,1,Africa,2,3,50058.75,-327.0,0
Unknown,Malta,35.9375,14.3754,2020-03-11,6,0,0,6,Europe,12,3,50060.25,5.0,0
Hebei,China,39.549,116.1306,2020-02-23,311,6,0,305,Western Pacific,622,2,161.5,305.0,-6
Unknown,Sweden,60.128161,18.643501,2020-05-05,23216,2854,0,20362,Europe,46432,5,5883.5,22905.0,-2854
Unknown,Burma,21.9162,95.956,2020-07-13,336,6,261,69,South-East Asia,672,7,5967.25,-22880.0,255
Beijing,China,40.1824,116.4142,2020-03-02,414,8,282,124,Western Pacific,828,3,6069.25,78.0,274
Unknown,Honduras,15.2,-86.2419,2020-03-24,30,0,0,30,Americas,60,3,5999.0,-384.0,0
Unknown,New Zealand,-40.9006,174.886,2020-06-15,1506,22,1482,2,Western Pacific,3012,6,571.5,1476.0,1460
Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-05,0,0,0,0,Europe,0,3,487.5,-1506.0,0
Tianjin,China,39.3054,117.323,2020-04-05,180,3,144,33,Western Pacific,360,4,429.0,180.0,141
Unknown,Burma,21.9162,95.956,2020-07-17,339,6,271,62,South-East Asia,678,7,506.25,159.0,265
Unknown,Netherlands,52.1326,5.2913,2020-04-04,16627,1651,0,14976,Europe,33254,4,4286.5,16288.0,-1651
Unknown,Kuwait,29.31166,47.481766,2020-02-18,0,0,0,0,Eastern Mediterranean,0,2,4286.5,-16627.0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-25,0,0,0,0,Europe,0,2,4241.5,0.0,0
Unknown,Mauritania,21.0079,-10.9408,2020-05-13,15,2,6,7,Africa,30,5,4160.5,15.0,4
Unknown,Eritrea,15.1794,39.7823,2020-04-23,39,0,6,33,Africa,78,4,13.5,24.0,6
Unknown,Nepal,28.1667,84.25,2020-06-10,4364,15,674,3675,South-East Asia,8728,6,1104.5,4325.0,659
Unknown,Eswatini,-26.5225,31.4659,2020-07-02,873,11,452,410,Africa,1746,7,1322.75,-3491.0,441
Unknown,Norway,60.472,8.4689,2020-01-25,0,0,0,0,Europe,0,1,1319.0,-873.0,0
Unknown,Saint Lucia,13.9094,-60.9789,2020-05-07,18,0,17,1,Americas,36,5,1313.75,18.0,17
Unknown,France,46.2276,2.2137,2020-06-18,190735,29540,70322,90873,Europe,381470,6,47906.5,190717.0,40782
French Polynesia,France,-17.6797,149.4068,2020-05-17,60,0,59,1,Europe,120,5,47703.25,-190675.0,59
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-07,0,0,0,0,Americas,0,2,47703.25,-60.0,0
Xinjiang,China,41.1129,85.2401,2020-03-11,76,3,73,0,Western Pacific,152,3,47717.75,76.0,70
New Caledonia,France,-20.904305,165.618042,2020-05-01,18,0,17,1,Europe,36,5,38.5,-58.0,17
Unknown,Jordan,31.24,36.51,2020-07-09,1169,10,982,177,Eastern Mediterranean,2338,7,315.75,1151.0,972
Unknown,Greece,39.0742,21.8243,2020-01-29,0,0,0,0,Europe,0,1,315.75,-1169.0,0
Fujian,China,26.0789,117.9874,2020-03-14,296,1,295,0,Western Pacific,592,3,370.75,296.0,294
Unknown,Qatar,25.3548,51.1839,2020-07-01,97003,115,83965,12923,Eastern Mediterranean,194006,7,24617.0,96707.0,83850
Gibraltar,United Kingdom,36.1408,-5.3536,2020-06-30,177,0,176,1,Europe,354,6,24369.0,-96826.0,176
Unknown,Chile,-35.6751,-71.543,2020-03-28,2015,6,61,1948,Americas,4030,3,24872.75,1838.0,55
Shanxi,China,37.5777,112.2922,2020-03-17,133,0,133,0,Western Pacific,266,3,24832.0,-1882.0,133
Unknown,Saint Lucia,13.9094,-60.9789,2020-03-19,2,0,0,2,Americas,4,3,581.75,-131.0,0
St Martin,France,18.0708,-63.0501,2020-06-17,42,3,36,3,Europe,84,6,548.0,40.0,33
Alberta,Canada,53.9333,-116.5765,2020-02-07,0,0,0,0,Americas,0,2,44.25,-42.0,0
Unknown,Ukraine,48.3794,31.1656,2020-05-03,11913,288,1548,10077,Europe,23826,5,2989.25,11913.0,1260
Unknown,Dominican Republic,18.7357,-70.1627,2020-05-30,16908,498,9557,6853,Americas,33816,5,7215.75,4995.0,9059
Unknown,South Sudan,6.877000000000002,31.307,2020-03-12,0,0,0,0,Africa,0,3,7205.25,-16908.0,0
Unknown,Switzerland,46.8182,8.2275,2020-02-12,0,0,0,0,Europe,0,2,7205.25,0.0,0
Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-04-19,1285,48,347,890,Europe,2570,4,4548.25,1285.0,299
Unknown,Guatemala,15.7835,-90.2308,2020-05-14,1518,29,129,1360,Americas,3036,5,700.75,233.0,100
Unknown,Armenia,40.0691,45.0382,2020-05-04,2507,39,1071,1397,Europe,5014,5,1327.5,989.0,1032
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-29,0,0,0,0,Europe,0,2,1327.5,-2507.0,0
Unknown,Mozambique,-18.665695,35.529562,2020-06-18,662,4,0,658,Africa,1324,6,1171.75,662.0,-4
Gansu,China,35.7518,104.2861,2020-02-26,91,2,81,8,Western Pacific,182,2,815.0,-571.0,79
Unknown,Iran,32.427908,53.68804599999999,2020-05-07,103135,6486,82744,13905,Eastern Mediterranean,206270,5,25972.0,103044.0,76258
Unknown,Ethiopia,9.145,40.4897,2020-03-02,0,0,0,0,Africa,0,3,25972.0,-103135.0,0
Unknown,Chile,-35.6751,-71.543,2020-05-16,50016,421,18014,31581,Americas,100032,5,38310.5,50016.0,17593
Unknown,Senegal,14.4974,-14.4524,2020-04-21,412,5,242,165,Africa,824,4,38390.75,-49604.0,237
Unknown,Georgia,42.3154,43.3569,2020-05-31,783,12,605,166,Europe,1566,5,12802.75,371.0,593
Unknown,Switzerland,46.8182,8.2275,2020-07-19,33591,1969,30300,1322,Europe,67182,7,21200.5,32808.0,28331
Unknown,Trinidad and Tobago,10.6918,-61.2225,2020-05-08,116,8,103,5,Americas,232,5,8725.5,-33475.0,95
Unknown,United Arab Emirates,23.424076,53.847818,2020-01-29,4,0,0,4,Eastern Mediterranean,8,1,8623.5,-112.0,0
Unknown,Barbados,13.1939,-59.5432,2020-03-17,2,0,0,2,Americas,4,3,8428.25,-2.0,0
Unknown,Thailand,15.870032,100.992541,2020-03-18,212,1,42,169,South-East Asia,424,3,83.5,210.0,41
Unknown,Bangladesh,23.685,90.3563,2020-02-08,0,0,0,0,South-East Asia,0,2,54.5,-212.0,0
Unknown,Morocco,31.7917,-7.0926,2020-05-25,7532,200,4774,2558,Eastern Mediterranean,15064,5,1936.5,7532.0,4574
Unknown,Sri Lanka,7.873054,80.77179699999998,2020-04-25,460,7,118,335,South-East Asia,920,4,2051.0,-7072.0,111
Unknown,Ukraine,48.3794,31.1656,2020-07-24,64173,1591,35932,26650,Europe,128346,7,18041.25,63713.0,34341
Unknown,Oman,21.512583,55.92325500000001,2020-01-31,0,0,0,0,Eastern Mediterranean,0,1,18041.25,-64173.0,0
Chongqing,China,30.0572,107.874,2020-02-08,428,2,39,387,Western Pacific,856,2,16265.25,428.0,37
Unknown,Zimbabwe,-19.015438,29.154857,2020-01-27,0,0,0,0,Africa,0,1,16150.25,-428.0,0
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-04,0,0,0,0,Americas,0,3,107.0,0.0,0
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-28,0,0,0,0,Europe,0,1,107.0,0.0,0
Yunnan,China,24.974,101.487,2020-04-18,184,2,177,5,Western Pacific,368,4,46.0,184.0,175
Channel Islands,United Kingdom,49.3723,-2.3644,2020-06-04,561,46,512,3,Europe,1122,6,186.25,377.0,466
Unknown,Zambia,-13.133897,27.849332,2020-04-23,76,3,37,36,Africa,152,4,205.25,-485.0,34
Unknown,Kazakhstan,48.0196,66.9237,2020-03-27,150,1,3,146,Europe,300,3,242.75,74.0,2
Unknown,Botswana,-22.3285,24.6849,2020-07-03,277,1,29,247,Africa,554,7,266.0,127.0,28
Unknown,Mongolia,46.8625,103.8467,2020-05-13,42,0,15,27,Western Pacific,84,5,136.25,-235.0,15
Fujian,China,26.0789,117.9874,2020-07-05,363,1,360,2,Western Pacific,726,7,208.0,321.0,359
Unknown,Netherlands,52.1326,5.2913,2020-04-03,15723,1487,0,14236,Europe,31446,4,4101.25,15360.0,-1487
Unknown,Vietnam,14.058324,108.277199,2020-04-24,270,0,220,50,Western Pacific,540,4,4099.5,-15453.0,220
Unknown,South Sudan,6.877000000000002,31.307,2020-07-04,2021,38,333,1650,Africa,4042,7,4594.25,1751.0,295
Ningxia,China,37.2692,106.1655,2020-05-02,75,0,75,0,Western Pacific,150,5,4522.25,-1946.0,75
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-10,17,0,15,2,Americas,34,7,595.75,-58.0,15
Unknown,South Sudan,6.877000000000002,31.307,2020-03-07,0,0,0,0,Africa,0,3,528.25,-17.0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-17,4,0,1,3,Europe,8,7,24.0,4.0,1
Xinjiang,China,41.1129,85.2401,2020-05-24,76,3,73,0,Western Pacific,152,5,24.25,72.0,70
Unknown,Spain,40.463667,-3.74922,2020-05-25,235400,26834,150376,58190,Europe,470800,5,58870.0,235324.0,123542
Unknown,Seychelles,-4.6796,55.492,2020-02-22,0,0,0,0,Africa,0,2,58870.0,-235400.0,0
